JobID|UID|JobName|ElapsedRaw|TimelimitRaw|TotalCPU|CPUTimeRAW|Planned|NNodes|NCPUS|MaxRSS|ReqMem
5706642|1483805427|convert_parquet|11208|240|03:04:47|11208|01:34:22|1|1||32G
5706642.batch||batch|11208||03:04:47|11208||1|1|6760000K|
5706642.extern||extern|11208||00:00:00|11208||1|1||
5706643|1483805427|convert_parquet|11060|240|03:02:21|11060|01:34:22|1|1||32G
5706643.batch||batch|11060||03:02:21|11060||1|1|6874304K|
5706643.extern||extern|11060||00:00:00|11060||1|1||
5706644|1483805427|convert_parquet|11442|240|03:05:34|11442|01:34:22|1|1||32G
5706644.batch||batch|11442||03:05:34|11442||1|1|6511552K|
5706644.extern||extern|11442||00:00:00|11442||1|1||
5706645|1483805427|convert_parquet|11302|240|03:03:38|11302|01:34:22|1|1||32G
5706645.batch||batch|11302||03:03:38|11302||1|1|6461184K|
5706645.extern||extern|11302||00:00:00|11302||1|1||
5706646|1483805427|convert_parquet|11146|240|03:04:13|11146|01:34:22|1|1||32G
5706646.batch||batch|11146||03:04:13|11146||1|1|6458944K|
5706646.extern||extern|11146||00:00:00|11146||1|1||
5706647|1483805427|convert_parquet|11098|240|03:03:27|11098|01:34:22|1|1||32G
5706647.batch||batch|11098||03:03:27|11098||1|1|6826752K|
5706647.extern||extern|11098||00:00:00|11098||1|1||
5706648|1483805427|convert_parquet|11131|240|03:03:56|11131|01:34:22|1|1||32G
5706648.batch||batch|11131||03:03:56|11131||1|1|6633664K|
5706648.extern||extern|11131||00:00:00|11131||1|1||
5706649|1483805427|convert_parquet|11059|240|03:02:48|11059|01:34:21|1|1||32G
5706649.batch||batch|11059||03:02:48|11059||1|1|6484288K|
5706649.extern||extern|11059||00:00:00|11059||1|1||
5706650|1483805427|convert_parquet|11196|240|03:05:00|11196|01:34:21|1|1||32G
5706650.batch||batch|11196||03:05:00|11196||1|1|6405.50M|
5706650.extern||extern|11197||00:00:00|11197||1|1||
5706651|1483805427|convert_parquet|11268|240|03:01:52|11268|01:34:52|1|1||32G
5706651.batch||batch|11268||03:01:52|11268||1|1|6521408K|
5706651.extern||extern|11268||00:00:00|11268||1|1||
5706652|1483805427|convert_parquet|11181|240|03:01:13|11181|01:34:52|1|1||32G
5706652.batch||batch|11181||03:01:13|11181||1|1|6545728K|
5706652.extern||extern|11181||00:00:00|11181||1|1||
5706653|1483805427|convert_parquet|11058|240|03:02:11|11058|01:34:52|1|1||32G
5706653.batch||batch|11058||03:02:11|11058||1|1|6585280K|
5706653.extern||extern|11058||00:00:00|11058||1|1||
5706654|1483805427|convert_parquet|10945|240|03:00:16|10945|01:34:52|1|1||32G
5706654.batch||batch|10945||03:00:16|10945||1|1|6337.50M|
5706654.extern||extern|10945||00:00:00|10945||1|1||
5706655|1483805427|convert_parquet|11023|240|03:01:33|11023|01:34:52|1|1||32G
5706655.batch||batch|11023||03:01:33|11023||1|1|6547584K|
5706655.extern||extern|11023||00:00:00|11023||1|1||
5706656|1483805427|convert_parquet|10993|240|03:01:06|10993|01:34:52|1|1||32G
5706656.batch||batch|10993||03:01:06|10993||1|1|6596288K|
5706656.extern||extern|10993||00:00:00|10993||1|1||
5706657|1483805427|convert_parquet|11042|240|03:01:53|11042|01:34:52|1|1||32G
5706657.batch||batch|11042||03:01:53|11042||1|1|6500032K|
5706657.extern||extern|11042||00:00:00|11042||1|1||
5706658|1483805427|convert_parquet|11369|240|03:03:42|11369|01:34:52|1|1||32G
5706658.batch||batch|11369||03:03:42|11369||1|1|6392384K|
5706658.extern||extern|11369||00:00:00|11369||1|1||
5706659|1483805427|convert_parquet|11204|240|03:02:39|11204|01:34:52|1|1||32G
5706659.batch||batch|11204||03:02:39|11204||1|1|6724480K|
5706659.extern||extern|11204||00:00:00|11204||1|1||
5706660|1483805427|convert_parquet|10959|240|03:01:08|10959|01:34:52|1|1||32G
5706660.batch||batch|10959||03:01:08|10959||1|1|6699840K|
5706660.extern||extern|10959||00:00:00|10959||1|1||
5706661|1483805427|convert_parquet|11062|240|03:02:50|11062|01:34:52|1|1||32G
5706661.batch||batch|11062||03:02:50|11062||1|1|6525824K|
5706661.extern||extern|11062||00:00:00|11062||1|1||
5706662|1483805427|convert_parquet|10967|240|03:01:15|10967|01:34:52|1|1||32G
5706662.batch||batch|10967||03:01:15|10967||1|1|6509312K|
5706662.extern||extern|10967||00:00:00|10967||1|1||
5706663|1483805427|convert_parquet|11041|240|03:02:28|11041|01:34:52|1|1||32G
5706663.batch||batch|11041||03:02:28|11041||1|1|6600.50M|
5706663.extern||extern|11042||00:00:00|11042||1|1||
5706664|1483805427|convert_parquet|10858|240|02:59:28|10858|01:34:52|1|1||32G
5706664.batch||batch|10858||02:59:28|10858||1|1|6796736K|
5706664.extern||extern|10858||00:00:00|10858||1|1||
5706665|1483805427|convert_parquet|11576|240|03:07:06|11576|01:34:52|1|1||32G
5706665.batch||batch|11576||03:07:06|11576||1|1|6469952K|
5706665.extern||extern|11576||00:00:00|11576||1|1||
5706666|1483805427|convert_parquet|11496|240|03:06:15|11496|01:34:52|1|1||32G
5706666.batch||batch|11496||03:06:15|11496||1|1|6462912K|
5706666.extern||extern|11496||00:00:00|11496||1|1||
5706667|1483805427|convert_parquet|11088|240|03:02:48|11088|01:34:52|1|1||32G
5706667.batch||batch|11088||03:02:48|11088||1|1|6682560K|
5706667.extern||extern|11088||00:00:00|11088||1|1||
5706668|1483805427|convert_parquet|11305|240|03:06:22|11305|01:34:52|1|1||32G
5706668.batch||batch|11305||03:06:22|11305||1|1|6582912K|
5706668.extern||extern|11305||00:00:00|11305||1|1||
5706669|1483805427|convert_parquet|11014|240|03:01:36|11014|01:34:52|1|1||32G
5706669.batch||batch|11014||03:01:36|11014||1|1|6854080K|
5706669.extern||extern|11014||00:00:00|11014||1|1||
5706670|1483805427|convert_parquet|11310|240|03:06:24|11310|01:34:52|1|1||32G
5706670.batch||batch|11310||03:06:24|11310||1|1|6435712K|
5706670.extern||extern|11310||00:00:00|11310||1|1||
5706671|1483805427|convert_parquet|11044|240|03:02:01|11044|01:34:52|1|1||32G
5706671.batch||batch|11044||03:02:01|11044||1|1|6645824K|
5706671.extern||extern|11044||00:00:00|11044||1|1||
5706672|1483805427|convert_parquet|11466|240|03:05:15|11466|01:34:52|1|1||32G
5706672.batch||batch|11466||03:05:15|11466||1|1|6331264K|
5706672.extern||extern|11466||00:00:00|11466||1|1||
5706673|1483805427|convert_parquet|11447|240|03:05:32|11447|01:34:52|1|1||32G
5706673.batch||batch|11447||03:05:32|11447||1|1|6350528K|
5706673.extern||extern|11447||00:00:00|11447||1|1||
5706674|1483805427|convert_parquet|11143|240|03:03:37|11143|01:34:52|1|1||32G
5706674.batch||batch|11143||03:03:37|11143||1|1|6225.50M|
5706674.extern||extern|11143||00:00:00|11143||1|1||
5706675|1483805427|convert_parquet|11235|240|03:05:11|11235|01:34:52|1|1||32G
5706675.batch||batch|11235||03:05:11|11235||1|1|6496512K|
5706675.extern||extern|11235||00:00:00|11235||1|1||
5706676|1483805427|convert_parquet|11272|240|03:05:44|11272|01:34:52|1|1||32G
5706676.batch||batch|11272||03:05:44|11272||1|1|6453120K|
5706676.extern||extern|11272||00:00:00|11272||1|1||
5706677|1483805427|convert_parquet|11240|240|03:05:23|11240|01:34:52|1|1||32G
5706677.batch||batch|11240||03:05:23|11240||1|1|6496000K|
5706677.extern||extern|11240||00:00:00|11240||1|1||
5706678|1483805427|convert_parquet|11067|240|03:02:30|11067|01:34:52|1|1||32G
5706678.batch||batch|11067||03:02:30|11067||1|1|6662720K|
5706678.extern||extern|11067||00:00:00|11067||1|1||
5706679|1483805427|convert_parquet|11363|240|03:03:47|11363|01:34:52|1|1||32G
5706679.batch||batch|11363||03:03:47|11363||1|1|6568704K|
5706679.extern||extern|11363||00:00:00|11363||1|1||
5706680|1483805427|convert_parquet|11337|240|03:03:35|11337|01:34:52|1|1||32G
5706680.batch||batch|11337||03:03:35|11337||1|1|6656640K|
5706680.extern||extern|11337||00:00:00|11337||1|1||
5706681|1483805427|convert_parquet|11241|240|03:05:15|11241|01:34:52|1|1||32G
5706681.batch||batch|11241||03:05:15|11241||1|1|6480320K|
5706681.extern||extern|11241||00:00:00|11241||1|1||
5706682|1483805427|convert_parquet|11245|240|03:05:26|11245|01:34:52|1|1||32G
5706682.batch||batch|11245||03:05:26|11245||1|1|6517952K|
5706682.extern||extern|11245||00:00:00|11245||1|1||
5706683|1483805427|convert_parquet|11244|240|03:05:21|11244|01:34:52|1|1||32G
5706683.batch||batch|11244||03:05:21|11244||1|1|6411136K|
5706683.extern||extern|11245||00:00:00|11245||1|1||
5706684|1483805427|convert_parquet|11176|240|03:04:16|11176|01:34:52|1|1||32G
5706684.batch||batch|11176||03:04:16|11176||1|1|6524864K|
5706684.extern||extern|11176||00:00:00|11176||1|1||
5706685|1483805427|convert_parquet|11267|240|03:05:40|11267|01:34:52|1|1||32G
5706685.batch||batch|11267||03:05:40|11267||1|1|6586624K|
5706685.extern||extern|11267||00:00:00|11267||1|1||
5706686|1483805427|convert_parquet|11472|240|03:05:33|11472|01:34:52|1|1||32G
5706686.batch||batch|11472||03:05:33|11472||1|1|6405568K|
5706686.extern||extern|11472||00:00:00|11472||1|1||
5706687|1483805427|convert_parquet|11418|240|03:04:54|11418|01:34:52|1|1||32G
5706687.batch||batch|11418||03:04:54|11418||1|1|6424000K|
5706687.extern||extern|11418||00:00:00|11418||1|1||
5706688|1483805427|convert_parquet|11216|240|03:04:55|11216|01:34:52|1|1||32G
5706688.batch||batch|11216||03:04:55|11216||1|1|6292544K|
5706688.extern||extern|11216||00:00:00|11216||1|1||
5706689|1483805427|convert_parquet|11098|240|03:02:56|11098|01:34:52|1|1||32G
5706689.batch||batch|11098||03:02:56|11098||1|1|6264256K|
5706689.extern||extern|11098||00:00:00|11098||1|1||
5706690|1483805427|convert_parquet|11145|240|03:03:46|11145|01:34:52|1|1||32G
5706690.batch||batch|11145||03:03:46|11145||1|1|6335424K|
5706690.extern||extern|11145||00:00:00|11145||1|1||
5706691|1483805427|convert_parquet|11175|240|03:04:13|11175|01:34:52|1|1||32G
5706691.batch||batch|11175||03:04:13|11175||1|1|6546816K|
5706691.extern||extern|11175||00:00:00|11175||1|1||
5706692|1483805427|convert_parquet|11191|240|03:04:32|11191|01:34:52|1|1||32G
5706692.batch||batch|11191||03:04:32|11191||1|1|6703296K|
5706692.extern||extern|11191||00:00:00|11191||1|1||
5706693|1483805427|convert_parquet|11342|240|03:03:53|11342|01:34:52|1|1||32G
5706693.batch||batch|11342||03:03:53|11342||1|1|6321728K|
5706693.extern||extern|11343||00:00:00|11343||1|1||
5706694|1483805427|convert_parquet|11209|240|03:02:12|11209|01:34:52|1|1||32G
5706694.batch||batch|11209||03:02:12|11209||1|1|6349568K|
5706694.extern||extern|11209||00:00:00|11209||1|1||
5706695|1483805427|convert_parquet|11030|240|03:02:16|11030|01:34:51|1|1||32G
5706695.batch||batch|11030||03:02:16|11030||1|1|6174848K|
5706695.extern||extern|11030||00:00:00|11030||1|1||
5706696|1483805427|convert_parquet|10953|240|03:01:02|10953|01:34:51|1|1||32G
5706696.batch||batch|10953||03:01:02|10953||1|1|6796992K|
5706696.extern||extern|10953||00:00:00|10953||1|1||
5706697|1483805427|convert_parquet|11087|240|03:02:59|11087|01:34:51|1|1||32G
5706697.batch||batch|11087||03:02:59|11087||1|1|6617856K|
5706697.extern||extern|11087||00:00:00|11087||1|1||
5706698|1483805427|convert_parquet|10988|240|03:01:34|10988|01:34:51|1|1||32G
5706698.batch||batch|10988||03:01:34|10988||1|1|6705024K|
5706698.extern||extern|10988||00:00:00|10988||1|1||
5706699|1483805427|convert_parquet|11070|240|03:02:52|11070|01:34:51|1|1||32G
5706699.batch||batch|11070||03:02:52|11070||1|1|6390656K|
5706699.extern||extern|11070||00:00:00|11070||1|1||
5706700|1483805427|convert_parquet|11391|240|03:04:00|11391|01:35:22|1|1||32G
5706700.batch||batch|11391||03:04:00|11391||1|1|6362.50M|
5706700.extern||extern|11391||00:00:00|11391||1|1||
5706701|1483805427|convert_parquet|11313|240|03:03:17|11313|01:35:22|1|1||32G
5706701.batch||batch|11313||03:03:17|11313||1|1|6439168K|
5706701.extern||extern|11313||00:00:00|11313||1|1||
5706702|1483805427|convert_parquet|11125|240|03:03:18|11125|01:35:22|1|1||32G
5706702.batch||batch|11125||03:03:18|11125||1|1|6644288K|
5706702.extern||extern|11125||00:00:00|11125||1|1||
5706703|1483805427|convert_parquet|11079|240|03:02:40|11079|01:35:22|1|1||32G
5706703.batch||batch|11079||03:02:40|11079||1|1|6636224K|
5706703.extern||extern|11079||00:00:00|11079||1|1||
5706704|1483805427|convert_parquet|11012|240|03:01:32|11012|01:35:22|1|1||32G
5706704.batch||batch|11012||03:01:32|11012||1|1|6690368K|
5706704.extern||extern|11012||00:00:00|11012||1|1||
5706705|1483805427|convert_parquet|11097|240|03:02:50|11097|01:35:22|1|1||32G
5706705.batch||batch|11097||03:02:50|11097||1|1|6641408K|
5706705.extern||extern|11097||00:00:00|11097||1|1||
5706706|1483805427|convert_parquet|11119|240|03:03:19|11119|01:35:22|1|1||32G
5706706.batch||batch|11119||03:03:19|11119||1|1|6891712K|
5706706.extern||extern|11119||00:00:00|11119||1|1||
5706707|1483805427|convert_parquet|11421|240|03:04:35|11421|01:35:22|1|1||32G
5706707.batch||batch|11421||03:04:35|11421||1|1|6606272K|
5706707.extern||extern|11421||00:00:00|11421||1|1||
5706708|1483805427|convert_parquet|11368|240|03:04:06|11368|01:35:22|1|1||32G
5706708.batch||batch|11368||03:04:06|11368||1|1|6579904K|
5706708.extern||extern|11368||00:00:00|11368||1|1||
5706709|1483805427|convert_parquet|11102|240|03:03:03|11102|01:35:22|1|1||32G
5706709.batch||batch|11102||03:03:03|11102||1|1|6492416K|
5706709.extern||extern|11102||00:00:00|11102||1|1||
5706710|1483805427|convert_parquet|11167|240|03:04:00|11167|01:35:22|1|1||32G
5706710.batch||batch|11167||03:04:00|11167||1|1|6502.50M|
5706710.extern||extern|11167||00:00:00|11167||1|1||
5706711|1483805427|convert_parquet|11085|240|03:02:46|11085|01:35:22|1|1||32G
5706711.batch||batch|11085||03:02:46|11085||1|1|6300096K|
5706711.extern||extern|11085||00:00:00|11085||1|1||
5706712|1483805427|convert_parquet|11142|240|03:03:37|11142|01:35:22|1|1||32G
5706712.batch||batch|11142||03:03:37|11142||1|1|6623424K|
5706712.extern||extern|11142||00:00:00|11142||1|1||
5706713|1483805427|convert_parquet|11168|240|03:04:04|11168|01:35:22|1|1||32G
5706713.batch||batch|11168||03:04:04|11168||1|1|6525056K|
5706713.extern||extern|11168||00:00:00|11168||1|1||
5706714|1483805427|convert_parquet|11468|240|03:05:23|11468|01:35:22|1|1||32G
5706714.batch||batch|11468||03:05:23|11468||1|1|6433600K|
5706714.extern||extern|11468||00:00:00|11468||1|1||
5706715|1483805427|convert_parquet|11424|240|03:05:17|11424|01:35:22|1|1||32G
5706715.batch||batch|11424||03:05:17|11424||1|1|6426048K|
5706715.extern||extern|11424||00:00:00|11424||1|1||
5706716|1483805427|convert_parquet|11273|240|03:05:50|11273|01:35:22|1|1||32G
5706716.batch||batch|11273||03:05:50|11273||1|1|6408M|
5706716.extern||extern|11273||00:00:00|11273||1|1||
5706717|1483805427|convert_parquet|11278|240|03:05:57|11278|01:35:22|1|1||32G
5706717.batch||batch|11278||03:05:57|11278||1|1|6490560K|
5706717.extern||extern|11278||00:00:00|11278||1|1||
5706718|1483805427|convert_parquet|11201|240|03:04:31|11201|01:35:22|1|1||32G
5706718.batch||batch|11201||03:04:31|11201||1|1|6844672K|
5706718.extern||extern|11201||00:00:00|11201||1|1||
5706719|1483805427|convert_parquet|11195|240|03:04:31|11195|01:35:22|1|1||32G
5706719.batch||batch|11195||03:04:31|11195||1|1|7097280K|
5706719.extern||extern|11195||00:00:00|11195||1|1||
5706720|1483805427|convert_parquet|11129|240|03:03:28|11129|01:35:22|1|1||32G
5706720.batch||batch|11129||03:03:28|11129||1|1|6445760K|
5706720.extern||extern|11129||00:00:00|11129||1|1||
5706721|1483805427|convert_parquet|11510|240|03:06:00|11510|01:35:22|1|1||32G
5706721.batch||batch|11510||03:06:00|11510||1|1|6534080K|
5706721.extern||extern|11510||00:00:00|11510||1|1||
5706722|1483805427|convert_parquet|11440|240|03:05:23|11440|01:35:22|1|1||32G
5706722.batch||batch|11440||03:05:23|11440||1|1|6436288K|
5706722.extern||extern|11440||00:00:00|11440||1|1||
5706723|1483805427|convert_parquet|11235|240|03:05:13|11235|01:35:22|1|1||32G
5706723.batch||batch|11235||03:05:13|11235||1|1|6743616K|
5706723.extern||extern|11235||00:00:00|11235||1|1||
5706724|1483805427|convert_parquet|11196|240|03:04:38|11196|01:35:22|1|1||32G
5706724.batch||batch|11196||03:04:38|11196||1|1|6399616K|
5706724.extern||extern|11196||00:00:00|11196||1|1||
5706725|1483805427|convert_parquet|11260|240|03:05:39|11260|01:35:22|1|1||32G
5706725.batch||batch|11260||03:05:39|11260||1|1|6497856K|
5706725.extern||extern|11260||00:00:00|11260||1|1||
5706726|1483805427|convert_parquet|11260|240|03:05:38|11260|01:35:22|1|1||32G
5706726.batch||batch|11260||03:05:38|11260||1|1|6207M|
5706726.extern||extern|11260||00:00:00|11260||1|1||
5706727|1483805427|convert_parquet|11264|240|03:05:42|11264|01:35:22|1|1||32G
5706727.batch||batch|11264||03:05:42|11264||1|1|6702976K|
5706727.extern||extern|11264||00:00:00|11264||1|1||
5706728|1483805427|convert_parquet|11540|240|03:06:38|11540|01:35:22|1|1||32G
5706728.batch||batch|11540||03:06:38|11540||1|1|6327936K|
5706728.extern||extern|11540||00:00:00|11540||1|1||
5706729|1483805427|convert_parquet|11366|240|03:04:03|11366|01:35:22|1|1||32G
5706729.batch||batch|11366||03:04:03|11366||1|1|6421.50M|
5706729.extern||extern|11366||00:00:00|11366||1|1||
5706730|1483805427|convert_parquet|11274|240|03:05:49|11274|01:35:22|1|1||32G
5706730.batch||batch|11274||03:05:49|11274||1|1|6435776K|
5706730.extern||extern|11275||00:00:00|11275||1|1||
5706731|1483805427|convert_parquet|11256|240|03:05:32|11256|01:35:22|1|1||32G
5706731.batch||batch|11256||03:05:32|11256||1|1|6520448K|
5706731.extern||extern|11256||00:00:00|11256||1|1||
5706732|1483805427|convert_parquet|11303|240|03:06:15|11303|01:35:22|1|1||32G
5706732.batch||batch|11303||03:06:15|11303||1|1|6844608K|
5706732.extern||extern|11303||00:00:00|11303||1|1||
5706733|1483805427|convert_parquet|11277|240|03:05:57|11277|01:35:22|1|1||32G
5706733.batch||batch|11277||03:05:57|11277||1|1|6832256K|
5706733.extern||extern|11277||00:00:00|11277||1|1||
5706734|1483805427|convert_parquet|11306|240|03:06:22|11306|01:35:22|1|1||32G
5706734.batch||batch|11306||03:06:22|11306||1|1|6528768K|
5706734.extern||extern|11306||00:00:00|11306||1|1||
5706735|1483805427|convert_parquet|11444|240|03:04:42|11444|01:35:22|1|1||32G
5706735.batch||batch|11444||03:04:42|11444||1|1|6414400K|
5706735.extern||extern|11445||00:00:00|11445||1|1||
5706736|1483805427|convert_parquet|11438|240|03:05:35|11438|01:35:22|1|1||32G
5706736.batch||batch|11438||03:05:35|11438||1|1|6502720K|
5706736.extern||extern|11438||00:00:00|11438||1|1||
5706737|1483805427|convert_parquet|11253|240|03:05:24|11253|01:35:22|1|1||32G
5706737.batch||batch|11253||03:05:24|11253||1|1|6378176K|
5706737.extern||extern|11253||00:00:00|11253||1|1||
5706738|1483805427|convert_parquet|11214|240|03:04:48|11214|01:35:22|1|1||32G
5706738.batch||batch|11214||03:04:48|11214||1|1|6598016K|
5706738.extern||extern|11214||00:00:00|11214||1|1||
5706739|1483805427|convert_parquet|11167|240|03:04:08|11167|01:35:22|1|1||32G
5706739.batch||batch|11167||03:04:08|11167||1|1|6664832K|
5706739.extern||extern|11167||00:00:00|11167||1|1||
5706740|1483805427|convert_parquet|11249|240|03:05:28|11249|01:35:21|1|1||32G
5706740.batch||batch|11249||03:05:28|11249||1|1|6559296K|
5706740.extern||extern|11249||00:00:00|11249||1|1||
5706741|1483805427|convert_parquet|11259|240|03:05:38|11259|01:35:21|1|1||32G
5706741.batch||batch|11259||03:05:38|11259||1|1|6677632K|
5706741.extern||extern|11259||00:00:00|11259||1|1||
5706742|1483805427|convert_parquet|11350|240|03:04:07|11350|01:35:21|1|1||32G
5706742.batch||batch|11350||03:04:07|11350||1|1|6481344K|
5706742.extern||extern|11350||00:00:00|11350||1|1||
5706743|1483805427|convert_parquet|11290|240|03:03:26|11290|01:35:21|1|1||32G
5706743.batch||batch|11290||03:03:26|11290||1|1|6449088K|
5706743.extern||extern|11290||00:00:00|11290||1|1||
5706744|1483805427|convert_parquet|11093|240|03:03:17|11093|01:35:21|1|1||32G
5706744.batch||batch|11093||03:03:17|11093||1|1|6705920K|
5706744.extern||extern|11093||00:00:00|11093||1|1||
5706745|1483805427|convert_parquet|11074|240|03:03:02|11074|01:35:21|1|1||32G
